Food_Code;Display_Name;Portion_Default;Portion_Amount;Portion_Display_Name;Factor;Increment;Multiplier;Grains;Whole_Grains;Vegetables;Orange_Vegetables;Darkgreen_Vegetables;Starchy_Vegetables;Other_Vegetables;Fruits;Milk;Meats;Soy;Drybeans_Peas;Oils;Solid_Fats;Added_Sugars;Alcohol;Calories;Saturated_Fats
63101130;Applesauce (sweetened);1;.50000;cup;.50000;.25000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.49980;.00000;.00000;.00000;.00000;.00737;.00000;4.061.875;.00000;9.690.000;.03825
63101130;Applesauce (sweetened);2;100.000;snack size package (4 oz);100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.44296;.00000;.00000;.00000;.00000;.00653;.00000;3.599.936;.00000;8.588.000;.03390
63101330;Baked apple (sweetened);1;100.000;apple;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.89946;.00000;.00000;.00000;.00000;.00000;.00000;7.651.782;.00000;16.245.000;.03420
63103010;Apricot (raw);1;100.000;apricot;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.21210;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;1.680.000;.01050
63103010;Apricot (raw);2;.50000;cup, halves;.50000;.25000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.46965;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;3.720.000;.02325
63103150;Apricot (canned, light syrup);1;100.000;apricot half;100.000;100.000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.08226;.00000;.00000;.00000;.00000;.00000;.00000;1.047.115;.00000;1.494.000;.00180
63103150;Apricot (canned, light syrup);2;.50000;cup, halves;.50000;.25000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.50041;.00000;.00000;.00000;.00000;.00000;.00000;6.369.951;.00000;9.088.500;.01095
63105010;Avocado;1;.25000;cup, cubes;.25000;.25000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.25013;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;6.000.000;.79875
63105010;Avocado;2;.25000;cup, mashed;.25000;.25000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.25000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;9.200.000;122.475
63105010;Avocado;2;.50000;California avocado (black);.50000;.25000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.57696;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;13.840.000;184.245
63105010;Avocado;2;.50000;Florida avocado (green);.50000;.25000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;101.384;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;24.320.000;323.760
63107010;Banana;1;100.000;"medium (7 - 8"" long)";100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.86730;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;10.502.000;.12980
63107010;Banana;2;.50000;cup, sliced;.50000;.25000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;6.675.000;.08250
63107010;Banana;2;100.000;"small (6 - 7"" long)";100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.74235;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;8.989.000;.11110
63107010;Banana;2;100.000;"large (8 - 9"" long)";100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.99960;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;12.104.000;.14960
63109010;Cantaloupe;1;.50000;cup, balls;.50000;.25000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;3.009.000;.04425
63109010;Cantaloupe;2;100.000;large wedge;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.65382;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;3.468.000;.05100
63109010;Cantaloupe;2;100.000;medium wedge;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.44229;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;2.346.000;.03450
63109010;Cantaloupe;2;100.000;small wedge;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.35255;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;1.870.000;.02750
63111010;Maraschino cherries;1;100.000;cherry;100.000;100.000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.02670;.00000;.00000;.00000;.00000;.00000;.00000;497.003;.00000;709.500;.00172
63111010;Maraschino cherries;2;.25000;cup;.25000;.25000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.24995;.00000;.00000;.00000;.00000;.00000;.00000;4.652.183;.00000;6.641.250;.01610
63115010;Sweet cherries (raw);1;.50000;cup cherries with pits;.50000;.25000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.40365;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;3.685.500;.02340
63115010;Sweet cherries (raw);2;.50000;cup pitted cherries;.50000;.25000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.50025;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;4.567.500;.02900
63115010;Sweet cherries (raw);2;1.000.000;cherries;1.000.000;200.000;.10000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.46920;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;4.284.000;.02720
63123000;Grapes (raw);1;.50000;cup;.50000;.25000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;5.520.000;.04000
63123000;Grapes (raw);2;1.000.000;grapes;1.000.000;200.000;.10000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.31250;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;3.450.000;.02500
63125010;Guava (raw);1;100.000;guava;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.54540;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;4.590.000;.15300
63125010;Guava (raw);2;.50000;cup;.50000;.25000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.49995;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;4.207.500;.14025
63126500;Kiwifruit (raw);1;100.000;fruit;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.42940;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;4.636.000;.02280
63126500;Kiwifruit (raw);2;.50000;cup;.50000;.25000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.50003;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;5.398.500;.02655
63126500;Kiwifruit (raw);2;100.000;slice;100.000;100.000;100.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.03955;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;427.000;.00210
63127010;Honeydew melon (raw);1;100.000;medium wedge;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.73500;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;4.500.000;.05000
63127010;Honeydew melon (raw);2;.50000;cup balls;.50000;.25000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.52038;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;3.186.000;.03540
63127010;Honeydew melon (raw);2;100.000;small wedge;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.36456;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;2.232.000;.02480
63127010;Honeydew melon (raw);2;100.000;large wedge;100.000;.50000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;147.000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;9.000.000;.10000
63129010;Mango (raw);1;.50000;cup, sliced;.50000;.25000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.49995;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;5.362.500;.05775
63129010;Mango (raw);2;.50000;mango;.50000;.25000;.50000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.62721;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.00000;6.727.500;.07245
58100310;Bean burrito;1;100.000;medium burrito;100.000;.50000;.50000;168.554;.00000;.05396;.00000;.00000;.00000;.05396;.00000;.00000;.00000;.00000;.46576;.45566;4.892.184;.00000;.00000;29.536.000;214.420
58100320;Bean and cheese burrito;1;100.000;Taco Bell burrito;100.000;.50000;.50000;190.080;.00000;.06138;.00000;.00000;.00000;.06138;.00000;108.702;.00000;.00000;.52470;.51304;19.088.784;.00000;.00000;51.876.000;1.215.720
58100320;Bean and cheese burrito;2;100.000;medium burrito;100.000;.50000;.50000;136.320;.00000;.04402;.00000;.00000;.00000;.04402;.00000;.77958;.00000;.00000;.37630;.36794;13.689.936;.00000;.00000;37.204.000;871.880
58100530;Beef and cheese enchilada;1;100.000;enchilada;100.000;.50000;.50000;118.545;.00000;.23940;.00000;.00000;.00000;.23940;.00000;.37800;.47040;.00000;.00000;.00210;8.639.190;.00000;.00000;21.315.000;507.150
58100600;Chicken enchilada;1;100.000;enchilada;100.000;.50000;.50000;164.682;.00000;.25200;.00000;.00000;.00000;.25200;.00000;.00000;133.434;.00000;.00000;.00224;2.448.306;.00000;.00000;20.286.000;133.560
58100710;Bean enchilada;1;100.000;enchilada;100.000;.50000;.50000;124.136;.00000;.22420;.00000;.00000;.00000;.22302;.00000;.00000;.00000;.00000;.29146;.28425;3.090.420;.00000;.00000;17.936.000;121.540
58100800;Cheese enchilada;1;100.000;enchilada;100.000;.50000;.50000;115.566;.00000;.23358;.00000;.00000;.00000;.23358;.00000;.73644;.00000;.00000;.00000;.00227;11.479.590;.00000;.00000;22.644.000;709.920
58101300;Beef taco with cheese and lettuce;1;100.000;taco or tostada;100.000;.50000;.50000;119.028;.00000;.16380;.00000;.00000;.00000;.16380;.00000;.11778;.92820;.00000;.00000;.00000;8.442.252;.00000;.00000;21.996.000;393.900
58101320;Beef taco (cheese, lettuce, tomato, salsa);1;100.000;taco or tostada;100.000;.50000;.50000;119.028;.00000;.24983;.00000;.00000;.00000;.24983;.00000;.18177;.75696;.00000;.00000;.00000;6.940.377;.00000;.00000;17.264.000;380.140
58104740;Chicken & cheese quesadilla;1;100.000;quesadilla;100.000;.25000;.25000;233.000;.00000;.04000;.00000;.00000;.00000;.04000;.00000;133.000;140.000;.00000;.00000;100.000;14.300.000;.00000;.00000;56.304.000;1.460.776
58104810;Taquitoes;1;100.000;taquito;100.000;.50000;.50000;117.504;.00000;.04104;.00000;.00000;.00000;.04104;.00000;.00000;101.808;.00000;.00000;.00000;6.293.376;.00000;.00000;19.080.000;295.920
58105000;Chicken fajitas with veggies & guacamole;1;100.000;fajita;100.000;.50000;.50000;210.512;.00000;.67792;.00000;.00000;.00000;.67792;.17840;.00000;150.748;.00000;.00000;.00396;3.618.621;.00000;.00000;36.126.000;258.680
58105000;Chicken fajitas with veggies & guacamole;2;100.000;McDonald's fajita;100.000;.50000;.50000;.77408;.00000;.24928;.00000;.00000;.00000;.24928;.06560;.00000;.55432;.00000;.00000;.00146;1.330.614;.00000;.00000;13.284.000;.95120
58105050;Beef fajitas with veggies;1;100.000;fajita;100.000;.50000;.50000;177.508;.00000;.48391;.00000;.00000;.00000;.48391;.00000;.00000;299.712;.00000;.00000;.00297;8.589.960;.00000;.00000;39.694.000;584.260
58106220;Cheese pizza, thin crust;1;100.000;slice (1/8 med pizza);100.000;100.000;100.000;131.166;.00000;.18270;.00000;.00000;.00000;.18270;.00000;.41013;.00000;.00000;.00000;.15064;4.965.219;.90112;.00000;16.380.000;280.350
58106220;Cheese pizza, thin crust;2;.25000;large pizza;.25000;.25000;100.000;409.113;.00000;.56985;.00000;.00000;.00000;.56985;.00000;127.922;.00000;.00000;.00000;.46985;15.486.754;281.064;.00000;51.090.000;874.425
58106220;Cheese pizza, thin crust;2;.25000;medium pizza;.25000;.25000;100.000;261.811;.00000;.36467;.00000;.00000;.00000;.36467;.00000;.81863;.00000;.00000;.00000;.30068;9.910.735;179.867;.00000;32.695.000;559.587
58106220;Cheese pizza, thin crust;2;100.000;big slice (1/8 lg pizza);.12500;100.000;100.000;204.556;.00000;.28493;.00000;.00000;.00000;.28493;.00000;.63961;.00000;.00000;.00000;.23493;7.743.377;140.532;.00000;25.545.000;437.213
58106220;Cheese pizza, thin crust;2;100.000;"small pizza (8"" across)";100.000;.50000;.50000;383.088;.00000;.53360;.00000;.00000;.00000;.53360;.00000;119.784;.00000;.00000;.00000;.43996;14.501.592;263.185;.00000;47.840.000;818.800
58106230;Cheese pizza, thick crust;1;100.000;slice (1/8 med pizza);100.000;100.000;100.000;204.622;.00000;.14271;.00000;.00000;.00000;.14200;.00000;.32021;.00000;.00000;.00000;.11739;5.382.936;140.792;.00000;20.306.000;261.280
58106230;Cheese pizza, thick crust;2;.25000;large pizza;.25000;.25000;100.000;639.084;.00000;.44572;.00000;.00000;.00000;.44350;.00000;100.009;.00000;.00000;.00000;.36663;16.812.198;439.728;.00000;63.420.500;816.040
58106230;Cheese pizza, thick crust;2;.25000;medium pizza;.25000;.25000;100.000;408.523;.00000;.28492;.00000;.00000;.00000;.28350;.00000;.63929;.00000;.00000;.00000;.23436;10.746.918;281.089;.00000;40.540.500;521.640
58106230;Cheese pizza, thick crust;2;.50000;French bread pizza;.50000;.25000;.50000;211.827;.00000;.14774;.00000;.00000;.00000;.14700;.00000;.33149;.00000;.00000;.00000;.12152;5.572.476;145.750;.00000;21.021.000;270.480
58106230;Cheese pizza, thick crust;2;100.000;Bagel Bite;100.000;100.000;100.000;.63404;.00000;.04422;.00000;.00000;.00000;.04400;.00000;.09922;.00000;.00000;.00000;.03637;1.667.952;.43626;.00000;6.292.000;.80960
58106230;Cheese pizza, thick crust;2;100.000;big slice (1/8 lg pizza);.12500;100.000;100.000;319.542;.00000;.22286;.00000;.00000;.00000;.22175;.00000;.50005;.00000;.00000;.00000;.18331;8.406.099;219.864;.00000;31.710.250;408.020
58106230;Cheese pizza, thick crust;2;100.000;"small pizza (8"" across)";100.000;.50000;.50000;714.736;.00000;.49848;.00000;.00000;.00000;.49600;.00000;111.848;.00000;.00000;.00000;.41003;18.802.368;491.781;.00000;70.928.000;912.640
58106320;Vegetable pizza, thin crust;1;100.000;slice (1/8 med pizza);100.000;100.000;100.000;112.350;.00000;.32410;.00000;.00000;.00000;.32410;.00000;.35140;.00000;.00000;.00000;.12911;4.255.650;.77369;.00000;14.910.000;245.700
58106320;Vegetable pizza, thin crust;2;.25000;large pizza;.25000;.25000;100.000;350.692;.00000;101.166;.00000;.00000;.00000;101.165;.00000;109.687;.00000;.00000;.00000;.40301;13.283.707;241.502;.00000;46.540.500;766.935
58106320;Vegetable pizza, thin crust;2;.25000;medium pizza;.25000;.25000;100.000;224.700;.00000;.64820;.00000;.00000;.00000;.64820;.00000;.70280;.00000;.00000;.00000;.25822;8.511.300;154.738;.00000;29.820.000;491.400
58106320;Vegetable pizza, thin crust;2;100.000;big slice (1/8 lg pizza);.12500;100.000;100.000;175.346;.00000;.50583;.00000;.00000;.00000;.50583;.00000;.54844;.00000;.00000;.00000;.20151;6.641.854;120.751;.00000;23.270.250;383.468
58106320;Vegetable pizza, thin crust;2;100.000;"small pizza (8"" across)";100.000;.50000;.50000;340.260;.00000;.98156;.00000;.00000;.00000;.98156;.00000;106.424;.00000;.00000;.00000;.39102;12.888.540;234.318;.00000;45.156.000;744.120
58106330;Vegetable pizza, thick crust;1;100.000;slice (1/8 med pizza);100.000;100.000;100.000;186.420;.00000;.26910;.00000;.00000;.00000;.26910;.00000;.29172;.00000;.00000;.00000;.10695;4.904.874;128.049;.00000;19.266.000;242.580
58106330;Vegetable pizza, thick crust;2;.25000;large pizza;.25000;.25000;100.000;582.562;.00000;.84094;.00000;.00000;.00000;.84094;.00000;.91162;.00000;.00000;.00000;.33421;15.327.731;400.153;.00000;60.206.250;758.063
58106330;Vegetable pizza, thick crust;2;.25000;medium pizza;.25000;.25000;100.000;372.840;.00000;.53820;.00000;.00000;.00000;.53820;.00000;.58344;.00000;.00000;.00000;.21389;9.809.748;256.098;.00000;38.532.000;485.160
58106330;Vegetable pizza, thick crust;2;.50000;French bread pizza;.50000;.25000;.50000;209.125;.00000;.30188;.00000;.00000;.00000;.30188;.00000;.32725;.00000;.00000;.00000;.11997;5.502.262;143.645;.00000;21.612.500;272.125
58106330;Vegetable pizza, thick crust;2;100.000;big slice (1/8 lg pizza);.12500;100.000;100.000;291.281;.00000;.42047;.00000;.00000;.00000;.42047;.00000;.45581;.00000;.00000;.00000;.16710;7.663.866;200.077;.00000;30.103.125;379.031
58106330;Vegetable pizza, thick crust;2;100.000;"small pizza (8"" across)";100.000;.50000;.50000;659.640;.00000;.95220;.00000;.00000;.00000;.95220;.00000;103.224;.00000;.00000;.00000;.37843;17.355.708;453.097;.00000;68.172.000;858.360
58106520;Meat pizza, thin crust;1;100.000;slice (1/8 med pizza);100.000;100.000;100.000;130.569;.00000;.18176;.00000;.00000;.00000;.18176;.00000;.40825;.20235;.00000;.00000;.15241;8.057.151;.95785;.00000;20.803.000;428.130
58106520;Meat pizza, thin crust;2;.25000;large pizza;.25000;.25000;100.000;407.798;.00000;.56768;.00000;.00000;.00000;.56768;.00000;127.506;.63199;.00000;.00000;.47602;25.164.412;299.159;.00000;64.972.750;1.337.153
58106520;Meat pizza, thin crust;2;.25000;medium pizza;.25000;.25000;100.000;260.678;.00000;.36288;.00000;.00000;.00000;.36288;.00000;.81506;.40399;.00000;.00000;.30429;16.085.932;191.232;.00000;41.532.750;854.753
58106520;Meat pizza, thin crust;2;100.000;big slice (1/8 lg pizza);.12500;100.000;100.000;203.899;.00000;.28384;.00000;.00000;.00000;.28384;.00000;.63753;.31599;.00000;.00000;.23801;12.582.206;149.579;.00000;32.486.375;668.576
58106520;Meat pizza, thin crust;2;100.000;"small pizza (8"" across)";100.000;.50000;.50000;351.249;.00000;.48896;.00000;.00000;.00000;.48896;.00000;109.825;.54435;.00000;.00000;.41001;21.674.871;257.675;.00000;55.963.000;1.151.730
58106530;Meat pizza, thick crust;1;100.000;slice (1/8 med pizza);100.000;100.000;100.000;208.560;.00000;.14536;.00000;.00000;.00000;.14536;.00000;.32627;.15721;.00000;.00000;.12166;7.986.663;147.668;.00000;24.332.000;385.520
58106530;Meat pizza, thick crust;2;.25000;large pizza;.25000;.25000;100.000;650.760;.00000;.45356;.00000;.00000;.00000;.45356;.00000;101.804;.49054;.00000;.00000;.37961;24.920.411;460.760;.00000;75.922.000;1.202.920
58106530;Meat pizza, thick crust;2;.25000;medium pizza;.25000;.25000;100.000;416.460;.00000;.29026;.00000;.00000;.00000;.29026;.00000;.65151;.31392;.00000;.00000;.24294;15.948.052;294.868;.00000;48.587.000;769.820
58106530;Meat pizza, thick crust;2;.50000;French bread pizza;.50000;.25000;.50000;209.880;.00000;.14628;.00000;.00000;.00000;.14628;.00000;.32834;.15821;.00000;.00000;.12243;8.037.211;148.602;.00000;24.486.000;387.960
58106530;Meat pizza, thick crust;2;100.000;big slice (1/8 lg pizza);.12500;100.000;100.000;325.380;.00000;.22678;.00000;.00000;.00000;.22678;.00000;.50902;.24527;.00000;.00000;.18981;12.460.205;230.380;.00000;37.961.000;601.460
58106530;Meat pizza, thick crust;2;100.000;"small pizza (8"" across)";100.000;.50000;.50000;673.200;.00000;.46920;.00000;.00000;.00000;.46920;.00000;105.315;.50745;.00000;.00000;.39270;25.779.735;476.649;.00000;78.540.000;1.244.400
58106720;Meat & veggie pizza, thin crust;1;100.000;slice (1/8 med pizza);100.000;100.000;100.000;115.024;.00000;.33180;.00000;.00000;.00000;.33180;.00000;.36024;.18486;.00000;.00000;.13430;7.083.693;.83464;.00000;19.276.000;383.150
58106720;Meat & veggie pizza, thin crust;2;.25000;large pizza;.25000;.25000;100.000;358.904;.00000;103.530;.00000;.00000;.00000;103.530;.00000;112.404;.57681;.00000;.00000;.41905;22.102.916;260.430;.00000;60.146.000;1.195.525
58106720;Meat & veggie pizza, thin crust;2;.25000;medium pizza;.25000;.25000;100.000;229.684;.00000;.66255;.00000;.00000;.00000;.66255;.00000;.71934;.36914;.00000;.00000;.26818;14.144.969;166.664;.00000;38.491.000;765.088
58106720;Meat & veggie pizza, thin crust;2;100.000;big slice (1/8 lg pizza);.12500;100.000;100.000;179.452;.00000;.51765;.00000;.00000;.00000;.51765;.00000;.56202;.28841;.00000;.00000;.20953;11.051.458;130.215;.00000;30.073.000;597.763
58106720;Meat & veggie pizza, thin crust;2;100.000;"small pizza (8"" across)";100.000;.50000;.50000;340.704;.00000;.98280;.00000;.00000;.00000;.98280;.00000;106.704;.54756;.00000;.00000;.39780;20.982.078;247.223;.00000;57.096.000;1.134.900
58106730;Meat & veggie pizza, thick crust;1;100.000;slice (1/8 med pizza);100.000;100.000;100.000;193.314;.00000;.27927;.00000;.00000;.00000;.27840;.00000;.30276;.15138;.00000;.00000;.11271;7.386.822;137.168;.00000;23.316.000;361.920
58106730;Meat & veggie pizza, thick crust;2;.25000;large pizza;.25000;.25000;100.000;603.273;.00000;.87152;.00000;.00000;.00000;.86880;.00000;.94482;.47241;.00000;.00000;.35174;23.051.979;428.057;.00000;72.762.000;1.129.440
58106730;Meat & veggie pizza, thick crust;2;.25000;medium pizza;.25000;.25000;100.000;386.073;.00000;.55774;.00000;.00000;.00000;.55600;.00000;.60465;.30232;.00000;.00000;.22510;14.752.417;273.941;.00000;46.565.000;722.800
58106730;Meat & veggie pizza, thick crust;2;.50000;French bread pizza;.50000;.25000;.50000;194.425;.00000;.28088;.00000;.00000;.00000;.28000;.00000;.30450;.15225;.00000;.00000;.11336;7.429.275;137.956;.00000;23.450.000;364.000
58106730;Meat & veggie pizza, thick crust;2;100.000;big slice (1/8 lg pizza);.12500;100.000;100.000;301.636;.00000;.43576;.00000;.00000;.00000;.43440;.00000;.47241;.23621;.00000;.00000;.17587;11.525.990;214.029;.00000;36.381.000;564.720
58106730;Meat & veggie pizza, thick crust;2;100.000;"small pizza (8"" across)";100.000;.50000;.50000;662.156;.00000;.95658;.00000;.00000;.00000;.95360;.00000;103.704;.51852;.00000;.00000;.38608;25.301.988;469.838;.00000;79.864.000;1.239.680
58108010;Meat & cheese calzone or stromboli;1;.50000;calzone or stromboli;.50000;.25000;.50000;493.112;.00000;.00000;.00000;.00000;.00000;.00000;.00000;113.208;.87768;.00000;.00000;.00000;31.554.504;.00000;.00000;73.776.000;1.339.840
58108050;Pizza rolls or bites;1;100.000;miniature roll;100.000;100.000;100.000;.30296;.00000;.03164;.00000;.00000;.00000;.03164;.00000;.07112;.03472;.00000;.00000;.02654;1.515.906;.24348;.00000;4.200.000;.78260
58110110;Egg roll with vegetables;1;100.000;egg roll;100.000;.50000;.50000;.58880;.00000;.22656;.00000;.00000;.03520;.19072;.00000;.00000;.14208;.00000;.00000;.63872;2.181.312;.00000;.00000;10.048.000;122.880
58110110;Egg roll with vegetables;2;100.000;miniature egg roll;100.000;100.000;100.000;.11960;.00000;.04602;.00000;.00000;.00715;.03874;.00000;.00000;.02886;.00000;.00000;.12974;443.079;.00000;.00000;2.041.000;.24960
58110130;Egg roll with meat;1;100.000;egg roll;100.000;.50000;.50000;.57664;.00000;.15360;.00000;.00000;.03456;.11904;.00000;.00000;.39104;.00000;.00000;.62507;2.017.152;.00000;.00000;11.264.000;144.000
58110130;Egg roll with meat;2;100.000;miniature egg roll;100.000;100.000;100.000;.11713;.00000;.03120;.00000;.00000;.00702;.02418;.00000;.00000;.07943;.00000;.00000;.12697;409.734;.00000;.00000;2.288.000;.29250
58111110;Fried wonton;1;100.000;wonton;100.000;100.000;100.000;.33744;.00000;.02071;.00000;.00000;.01881;.00190;.00000;.00000;.22211;.00000;.00000;.00000;1.563.795;.00000;.00000;5.396.000;.82080
58111110;Fried wonton;2;100.000;pot sticker;100.000;100.000;100.000;.53280;.00000;.03270;.00000;.00000;.02970;.00300;.00000;.00000;.35070;.00000;.00000;.00000;2.469.150;.00000;.00000;8.520.000;129.600
58112510;Steamed dumpling, meat filled;1;100.000;dumpling;100.000;100.000;100.000;.25493;.00000;.03182;.00000;.00000;.00000;.03182;.00000;.00000;.60199;.00000;.00000;.03799;.06327;.30671;.00000;4.144.000;.27010
58125110;Quiche (with meat, poultry or fish);1;100.000;"piece (1/8 of 9"" quiche)";100.000;100.000;100.000;181.824;.00000;.00576;.00000;.00000;.00000;.00576;.00000;.29568;.86016;.00000;.00000;.00000;37.107.072;.00000;.00000;56.832.000;2.017.920
58125110;Quiche (with meat, poultry or fish);2;100.000;individual quiche;100.000;.50000;.50000;107.011;.00000;.00339;.00000;.00000;.00000;.00339;.00000;.17402;.50624;.00000;.00000;.00000;21.839.058;.00000;.00000;33.448.000;1.187.630
58125120;Spinach quiche;1;100.000;"piece (1/8 of 9"" quiche)";100.000;100.000;100.000;.96954;.00000;.20163;.00000;.16016;.00000;.04147;.00000;.33033;.49621;.00000;.00000;.00000;22.001.265;.00000;.00000;34.177.000;1.205.490
58125120;Spinach quiche;2;100.000;individual quiche;100.000;.50000;.50000;.76614;.00000;.15933;.00000;.12656;.00000;.03277;.00000;.26103;.39211;.00000;.00000;.00000;17.385.615;.00000;.00000;27.007.000;952.590
58126130;Meat and cheese turnover (Hot Pockets);1;100.000;turnover;100.000;.50000;.50000;195.936;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.22272;.62208;.00000;.00000;.00000;19.560.096;.00000;.00000;35.808.000;657.600
58127330;Sausage, egg, and cheese croissant;1;100.000;croissant;100.000;.50000;.50000;175.377;.00000;.00000;.00000;.00000;.00000;.00000;.00000;.30210;192.390;.00000;.00000;.00707;30.427.353;1.891.771;.00000;53.901.000;1.704.480
58130010;Meat lasagna;1;100.000;"piece (about 2-1/2"" x 4"")";100.000;.50000;.50000;125.660;.00000;.34196;.00000;.00000;.00000;.33990;.00000;.70452;.69010;.00000;.00000;.00000;8.541.378;686.406;.00000;32.136.000;630.360
58130010;Meat lasagna;2;100.000;cup;100.000;.50000;.50000;152.500;.00000;.41500;.00000;.00000;.00000;.41250;.00000;.85500;.83750;.00000;.00000;.00000;10.365.750;833.018;.00000;39.000.000;765.000
58130320;Spinach lasagna (vegetarian);1;100.000;"piece (about 2-1/2"" x 4"")";100.000;.50000;.50000;130.752;.00000;.71505;.03632;.21111;.00000;.46535;.00000;.73321;.00000;.00000;.00000;.00000;6.662.223;715.794;.00000;27.921.000;492.590
58130320;Spinach lasagna (vegetarian);2;100.000;cup;100.000;.50000;.50000;144.000;.00000;.78750;.04000;.23250;.00000;.51250;.00000;.80750;.00000;.00000;.00000;.00000;7.337.250;788.319;.00000;30.750.000;542.500
58131323;Meat ravioli with tomato sauce;1;.50000;cup;.50000;.25000;.50000;.91239;.00000;.19704;.00000;.00000;.00000;.19704;.00000;.02008;.23218;.00000;.00000;.00000;900.211;2.143.911;.00000;10.416.500;.72790
58131323;Meat ravioli with tomato sauce;2;.50000;can (15 oz);.50000;.25000;.50000;154.487;.00000;.33362;.00000;.00000;.00000;.33362;.00000;.03400;.39313;.00000;.00000;.00000;1.524.263;3.630.128;.00000;17.637.500;123.250
58131323;Meat ravioli with tomato sauce;2;100.000;piece;100.000;100.000;100.000;.23991;.00000;.05181;.00000;.00000;.00000;.05181;.00000;.00528;.06105;.00000;.00000;.00000;236.709;563.737;.00000;2.739.000;.19140
